Topic,Year,Total_Score,Threshold_Used
3,2015.0,3.815854313227154,0.18886069862078603
3,2016.0,5.214508491319356,0.18886069862078603
3,2017.0,2.3413874723371544,0.18886069862078603
3,2018.0,3.7911214204482615,0.18886069862078603
3,2019.0,6.040325238561845,0.18886069862078603
3,2021.0,3.721647281674996,0.18886069862078603
3,2022.0,2.3355541525369814,0.18886069862078603
3,2023.0,1.899618028558447,0.18886069862078603
4,1992.0,0.3023682311677115,0.267106460855583
4,1994.0,0.7112849958987818,0.267106460855583
4,1995.0,0.9678942855060186,0.267106460855583
4,1996.0,0.7768383781222734,0.267106460855583
4,1997.0,0.8824812015853736,0.267106460855583
4,1998.0,1.5100287546315787,0.267106460855583
4,1999.0,1.3098470731334733,0.267106460855583
4,2003.0,0.6603355487835024,0.267106460855583
4,2005.0,0.6833333310801202,0.267106460855583
4,2006.0,2.267878397705039,0.267106460855583
4,2007.0,4.847468775456516,0.267106460855583
4,2008.0,4.653392446065218,0.267106460855583
4,2009.0,2.5543739926233555,0.267106460855583
4,2010.0,3.8822339574131406,0.267106460855583
4,2011.0,3.9615756405189573,0.267106460855583
4,2012.0,2.4873916974951022,0.267106460855583
4,2013.0,3.5461792235129845,0.267106460855583
4,2014.0,5.513646801813388,0.267106460855583
4,2015.0,6.018203320903233,0.267106460855583
4,2016.0,5.81569453184006,0.267106460855583
4,2017.0,4.917715073201074,0.267106460855583
4,2018.0,1.042733770913328,0.267106460855583
4,2019.0,4.211043843844423,0.267106460855583
4,2021.0,4.1471801073067835,0.267106460855583
4,2022.0,6.163745395351186,0.267106460855583
4,2023.0,9.108915373432223,0.267106460855583
5,1991.0,1.7598492821105103,0.1583011811058328
5,1992.0,0.4224631695109728,0.1583011811058328
5,1994.0,0.1694117248426956,0.1583011811058328
5,1995.0,0.1932033672242067,0.1583011811058328
5,1996.0,1.756044865368799,0.1583011811058328
5,1997.0,1.3431597612385549,0.1583011811058328
5,1998.0,1.1243970140325699,0.1583011811058328
5,1999.0,0.7659291553611093,0.1583011811058328
5,2000.0,2.8404899807362147,0.1583011811058328
5,2002.0,1.6993025664639922,0.1583011811058328
5,2003.0,2.539172350667175,0.1583011811058328
5,2004.0,2.6950867061439587,0.1583011811058328
5,2005.0,3.1480758066586723,0.1583011811058328
5,2006.0,2.541121361796882,0.1583011811058328
5,2007.0,3.031672263557801,0.1583011811058328
5,2008.0,2.169010937412205,0.1583011811058328
5,2009.0,3.0254439327043348,0.1583011811058328
5,2010.0,3.1077982476092076,0.1583011811058328
5,2011.0,3.4163321770731585,0.1583011811058328
5,2012.0,5.548282861987353,0.1583011811058328
5,2013.0,3.664057710105491,0.1583011811058328
5,2014.0,5.076478135467705,0.1583011811058328
5,2015.0,4.2450896801631695,0.1583011811058328
5,2016.0,4.221656914299822,0.1583011811058328
5,2017.0,4.261954416830004,0.1583011811058328
5,2018.0,2.4828015929979386,0.1583011811058328
5,2019.0,5.008261755900813,0.1583011811058328
5,2021.0,2.8575373056447995,0.1583011811058328
5,2022.0,4.631255219084465,0.1583011811058328
5,2023.0,2.50313005499278,0.1583011811058328
6,1991.0,1.0751144750799067,0.28081930263660254
6,1992.0,1.6411262160947446,0.28081930263660254
6,1994.0,0.9181654175872577,0.28081930263660254
6,1995.0,1.4156838219153236,0.28081930263660254
6,1996.0,2.786301962614831,0.28081930263660254
6,1997.0,1.7268398684508446,0.28081930263660254
6,1998.0,0.4559367569996684,0.28081930263660254
6,1999.0,1.6102044456199036,0.28081930263660254
6,2001.0,0.6655413704354584,0.28081930263660254
6,2002.0,0.7182997061156668,0.28081930263660254
6,2003.0,1.7468624646656976,0.28081930263660254
6,2004.0,2.4490904135627622,0.28081930263660254
6,2005.0,3.2804676729166706,0.28081930263660254
6,2006.0,1.9255325974706317,0.28081930263660254
6,2007.0,5.039088268439335,0.28081930263660254
6,2008.0,4.12687192367394,0.28081930263660254
6,2009.0,5.321756535138211,0.28081930263660254
6,2010.0,2.7145090502867997,0.28081930263660254
6,2011.0,4.068285101683588,0.28081930263660254
6,2012.0,1.4711490130876566,0.28081930263660254
6,2013.0,2.185214805209687,0.28081930263660254
6,2014.0,2.9875376542544085,0.28081930263660254
6,2015.0,4.603951576068256,0.28081930263660254
6,2016.0,5.8866008495028534,0.28081930263660254
6,2017.0,7.467595537717339,0.28081930263660254
6,2018.0,2.044831791198223,0.28081930263660254
6,2019.0,6.256676349287741,0.28081930263660254
6,2021.0,5.3091591503753595,0.28081930263660254
6,2022.0,5.60850971208178,0.28081930263660254
6,2023.0,8.660633855707813,0.28081930263660254
7,2004.0,0.9499998256594068,0.8
7,2005.0,1.7400487631991357,0.8
7,2007.0,1.6361562004264782,0.8
7,2008.0,0.8381600598595631,0.8
7,2009.0,3.4684523793231588,0.8
7,2010.0,2.563365004967591,0.8
7,2011.0,2.543408102052731,0.8
7,2012.0,1.8602204221224936,0.8
7,2013.0,9.005632995753706,0.8
7,2014.0,5.284322854353313,0.8
7,2015.0,4.567726720026111,0.8
7,2016.0,0.9937499997878806,0.8
7,2018.0,4.687596746924072,0.8
7,2019.0,2.589651740292796,0.8
7,2021.0,7.873738375338829,0.8
7,2022.0,9.261677486762316,0.8
7,2023.0,6.340539449946826,0.8
8,1991.0,1.5981003281711912,0.10843630455608158
8,1992.0,1.1534110671443971,0.10843630455608158
8,1994.0,1.9061466088472587,0.10843630455608158
8,1995.0,1.2441107607675883,0.10843630455608158
8,1996.0,1.888646240161144,0.10843630455608158
8,1997.0,3.7036619374304225,0.10843630455608158
8,1998.0,0.1544408914510047,0.10843630455608158
8,1999.0,0.7967039670446716,0.10843630455608158
8,2000.0,0.2767752283434542,0.10843630455608158
8,2002.0,0.5658988472471749,0.10843630455608158
8,2003.0,1.7304580908585465,0.10843630455608158
8,2004.0,1.5090238080227614,0.10843630455608158
8,2005.0,2.333330571264592,0.10843630455608158
8,2006.0,2.184427657960278,0.10843630455608158
